"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0015F05S","1981","43.63","-115.44","2368.3","TRINITY MOUNTAIN, ID US","","","","","       137","T","       137","T","        23","T","","","","","","","","","","","","","","","","","  68.6"," ,T,1219, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1777.6"," ,T","","","","","",""
"USS0015F05S","1982","43.63","-115.44","2368.3","TRINITY MOUNTAIN, ID US","","","","","       148","T","       148","T","        23","T","","","","","","","","","","","","","","","","","  61.0"," ,T,1220, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1850.5"," ,T","","","","","",""
"USS0015F05S","1983","43.63","-115.44","2368.3","TRINITY MOUNTAIN, ID US","","","","","       160","T","       160","T","        22","T","","","","","","","","","","","","","","","","","  53.3"," ,T,0701, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1875.7"," ,T","","","","","",""
"USS0015F05S","1984","43.63","-115.44","2368.3","TRINITY MOUNTAIN, ID US","","","","","       143","T","       143","T","        11","T","","","","","","","","","","","","","","","","","  50.8"," ,T,1210,+","","","","","","","","","","","","","","","","","","","","","","","","","","","   1436.4"," ,T","","","","","",""
"USS0015F05S","1985","43.63","-115.44","2368.3","TRINITY MOUNTAIN, ID US","","","","","       103","T","       103","T","         7","T","","","","","","","","","","","","","","","","","  78.7"," ,T,0207, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1106.7"," ,T","","","","","",""
"USS0015F05S","1986","43.63","-115.44","2368.3","TRINITY MOUNTAIN, ID US","","","","","       125","T","       125","T","        18","T","","","","","","","","","","","","","","","","","  76.2"," ,T,0215, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1492.6"," ,T","","","","","",""
"USS0015F05S","1987","43.63","-115.44","2368.3","TRINITY MOUNTAIN, ID US","","","","","        88","T","        88","T","         8","T","","","","","","","","","","","","","","","","","  50.8"," ,T,1202, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    957.3"," ,T","","","","","",""
"USS0015F05S","1988","43.63","-115.44","2368.3","TRINITY MOUNTAIN, ID US","","","","","        99","T","        99","T","        14","T","","","","","","","","","","","","","","","","","  48.3"," ,T,1122, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1185.6"," ,T","","","","","",""
"USS0015F05S","1989","43.63","-115.44","2368.3","TRINITY MOUNTAIN, ID US","      1.0","","       1.0","T","       105","T","       105","T","         9","T","","","        25","T","       240","T","        84","T","        24","T","         0","T","  -29.7","T,0205, ","","","  58.4"," ,T,0109, ","   27.0","T,0720, ","-0.8","T,0823","-3.2","T,0903","-5.1","T,0910","-7.5","T,1016","-15.2","T,1028","0.0","T,0701","-4.8","T,0621","-4.8","T,0621","-8.0","T,0526","-9.5","T,0519","","","","","   1000.2"," ,T","      0.91","T","      7.24","T","     -5.42","T"
"USS0015F05S","1990","43.63","-115.44","2368.3","TRINITY MOUNTAIN, ID US","","","","","       120","T","       120","T","         5","T","","","","","","","        97","T","        47","T","         0","T","","","","","  63.5"," ,T,0427, ","   28.5","T,0807, ","","","","","","","","","","","","","","","","","","","","","    5555.2","2","    5555.2","T","   1127.4"," ,T","","","      7.26","T","",""
"USS0015F05S","1991","43.63","-115.44","2368.3","TRINITY MOUNTAIN, ID US","","","","","       118","T","       118","T","         9","T","","","","","","","        96","T","        37","T","         0","T","","","","","  76.2"," ,T,0304, ","   26.0","T,0809, ","","","","","","","","","","","","","","","","","","","","","","","","","   1131.0"," ,T","","","      7.43","T","",""
"USS0015F05S","1992","43.63","-115.44","2368.3","TRINITY MOUNTAIN, ID US","","","","","       105","T","       105","T","         8","T","","","","","","","","","","","","","","","","","  43.2"," ,T,1208, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    974.6"," ,T","","","","","",""
"USS0015F05S","1993","43.63","-115.44","2368.3","TRINITY MOUNTAIN, ID US","","","","","       119","T","       119","T","        14","T","","","","","","","","","","","","","","","","","  71.1"," ,T,0120, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1243.0"," ,T","","","","","",""
