"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00003940","1951","32.31982","-90.07778","90.2","JACKSON INTERNATIONAL AIRPORT, MS US","","","","","","","","","","","","","        4","","         2","Z","","","","","","","","","","","","","","","","","","","   102"," ,Z,0201, ","    46"," ,Z,0201,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      107"," ,Z","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003940","1952","32.31982","-90.07778","90.2","JACKSON INTERNATIONAL AIRPORT, MS US","","","","","","","","","","","","","        0","","         0","Z","","","","","","","","","","","","","","","","","","","     0"," ,Z,1231,+","     0","T,Z,1128, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        0","T,Z","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003940","1953","32.31982","-90.07778","90.2","JACKSON INTERNATIONAL AIRPORT, MS US","","","","","","","","","","","","","        0","","         0","Z","","","","","","","","","","","","","","","","","","","     0"," ,Z,1231,+","     0","T,Z,1225,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        0","T,Z","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003940","1954","32.31982","-90.07778","90.2","JACKSON INTERNATIONAL AIRPORT, MS US","","","","","","","","","","","","","        0","","         0","Z","","","","","","","","","","","","","","","","","","","     0","T,Z,0110, ","     0","T,Z,1218,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        0","T,Z","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003940","1955","32.31982","-90.07778","90.2","JACKSON INTERNATIONAL AIRPORT, MS US","","","","","","","","","","","","","        0","","         0","Z","","","","","","","","","","","","","","","","","","","     0"," ,Z,1231,+","     0"," ,Z,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,Z","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003940","1956","32.31982","-90.07778","90.2","JACKSON INTERNATIONAL AIRPORT, MS US","","","","","","","","","","","","","        0","","         0","Z","","","","","","","","","","","","","","","","","","","     0"," ,Z,1231,+","     0"," ,Z,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,Z","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003940","1957","32.31982","-90.07778","90.2","JACKSON INTERNATIONAL AIRPORT, MS US","","","","","","","","","","","","","        0","","         0","Z","","","","","","","","","","","","","","","","","","","     0"," ,Z,1231,+","     0","T,Z,1122,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        0","T,Z","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003940","1958","32.31982","-90.07778","90.2","JACKSON INTERNATIONAL AIRPORT, MS US","","","","","","","","","","","","","        2","","         1","Z","","","","","","","","","","","","","","","","","","","    51"," ,Z,0211,+","    64"," ,Z,0210, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","       64"," ,Z","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003940","1959","32.31982","-90.07778","90.2","JACKSON INTERNATIONAL AIRPORT, MS US","","","","","","","","","","","","","        0","","         0","Z","","","","","","","","","","","","","","","","","","","     0"," ,Z,1231,+","     0","T,Z,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        0","T,Z","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003940","1960","32.31982","-90.07778","90.2","JACKSON INTERNATIONAL AIRPORT, MS US","","","","","","","","","","","","","        3","","         2","Z","","","","","","","","","","","","","","","","","","","   152"," ,Z,0214,+","   152"," ,Z,0213, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      231"," ,Z","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003940","1961","32.31982","-90.07778","90.2","JACKSON INTERNATIONAL AIRPORT, MS US","","","","","","","","","","","","","        0","","         0","Z","","","","","","","","","","","","","","","","","","","     0"," ,Z,1231,+","     0","T,Z,0225,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        0","T,Z","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003940","1962","32.31982","-90.07778","90.2","JACKSON INTERNATIONAL AIRPORT, MS US","","","","","","","","","","","","","        4","","         1","Z","","","","","","","","","","","","","","","","","","","   102"," ,Z,0110, ","   102"," ,Z,0109, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      102"," ,Z","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
