"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0005G04S","1983","42.44","-105.86","2552.7","LAPRELE CREEK, WY US","","","","","       128","T","       128","T","         6","T","","","","","","","","","","","","","","","","","  38.1"," ,T,0412, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    945.9"," ,T","","","","","",""
"USS0005G04S","1984","42.44","-105.86","2552.7","LAPRELE CREEK, WY US","","","","","       114","T","       114","T","         2","T","","","","","","","","","","","","","","","","","  33.0"," ,T,0722, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    648.8"," ,T","","","","","",""
"USS0005G04S","1985","42.44","-105.86","2552.7","LAPRELE CREEK, WY US","","","","","        85","T","        85","T","         1","T","","","","","","","","","","","","","","","","","  25.4"," ,T,0625, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    520.0"," ,T","","","","","",""
"USS0005G04S","1986","42.44","-105.86","2552.7","LAPRELE CREEK, WY US","","","","","        86","T","        86","T","         8","T","","","","","","","","","","","","","","","","","  68.6"," ,T,0609, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    738.2"," ,T","","","","","",""
"USS0005G04S","1987","42.44","-105.86","2552.7","LAPRELE CREEK, WY US","","","","","        77","T","        77","T","         1","T","","","","","","","","","","","","","","","","","  27.9"," ,T,1114, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    463.2"," ,T","","","","","",""
"USS0005G04S","1988","42.44","-105.86","2552.7","LAPRELE CREEK, WY US","","","","","        87","T","        87","T","         4","T","","","","","","","","","","","","","","","","","  61.0"," ,T,0310, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    629.0"," ,T","","","","","",""
"USS0005G04S","1989","42.44","-105.86","2552.7","LAPRELE CREEK, WY US","","","","","        95","T","        95","T","         2","T","","","","","","","","","","","","","","","","","  33.0"," ,T,1026, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    508.9"," ,T","","","","","",""
"USS0005G04S","1990","42.44","-105.86","2552.7","LAPRELE CREEK, WY US","","","","","       110","T","       110","T","         4","T","","","","","","","        95","T","        74","T","         1","T","","","","","  38.1"," ,T,0810, ","   33.9","T,0630, ","","","","","","","","","","","","","","","","","","","","","","","","","    630.2"," ,T","","","      8.84","T","",""
"USS0005G04S","1991","42.44","-105.86","2552.7","LAPRELE CREEK, WY US","","","","","       123","T","       123","T","         1","T","","","","","","","       114","T","        73","T","         0","T","","","","","  27.9"," ,T,0515, ","   30.8","T,0715, ","","","","","","","","","","","","","","","","","","","","","","","","","    691.4"," ,T","","","      8.60","T","",""
"USS0005G04S","1992","42.44","-105.86","2552.7","LAPRELE CREEK, WY US","","","","","       104","T","       104","T","         1","T","","","","","","","       102","T","        55","T","         0","T","","","","","  27.9"," ,T,1103, ","   28.8","T,0810, ","","","","","","","","","","","","","","","","","","","","","    5815.4","4","    5815.4","T","    597.3"," ,T","","","      8.34","T","",""
