"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000OZAL","2003","39.2753","-82.385","222.5","ZALESKI OHIO, OH US","    414.9","","     414.9","U","         4","U","       118","U","        28","U","       176","U","         8","U","  -24.4","U,0127, ","   32.8","U,0821, ","0.0","U,1002","-2.8","U,1024","-4.4","U,1114","-7.2","U,1125","-8.9","U,1220","-0.6","U,0427","-4.4","U,0314","-4.4","U,0314","-8.3","U,0310","-11.1","U,0303","","","","","     11.35","U","     17.32","U","      5.37","U"
"USR0000OZAL","2005","39.2753","-82.385","222.5","ZALESKI OHIO, OH US","    691.5","","     691.5","U","         2","U","       105","U","        18","U","       186","U","        45","U","  -20.0","U,0124, ","   36.7","U,0820,+","-0.6","U,1027","-3.3","U,1029","-7.2","U,1117","-7.2","U,1117","-9.4","U,1118","-1.1","U,0504","-2.2","U,0322","-5.6","U,0315","-6.7","U,0314","-8.9","U,0310","    2568.9","9","    2568.9","U","     12.65","U","     18.98","U","      6.33","U"
"USR0000OZAL","2006","39.2753","-82.385","222.5","ZALESKI OHIO, OH US","    536.1","","     536.1","U","         0","U","       100","U","         6","U","       169","U","        24","U","  -17.2","U,0219, ","   36.1","U,0802, ","-1.1","U,1013","-2.2","U,1015","-6.7","U,1103","-6.7","U,1103","-11.7","U,1208","-0.6","U,0410","-2.8","U,0409","-5.0","U,0327","-9.4","U,0322","-9.4","U,0322","    2538.0","0","    2538.0","U","     12.91","U","     19.16","U","      6.66","U"
"USR0000OZAL","2007","39.2753","-82.385","222.5","ZALESKI OHIO, OH US","    697.0","","     697.0","U","         6","U","       104","U","        22","U","       194","U","        47","U","  -23.9","U,0206, ","   37.2","U,0809, ","-2.2","U,1029","-2.2","U,1029","-5.6","U,1123","-7.2","U,1124","-12.2","U,1206","-3.3","U,0410","-3.3","U,0410","-5.0","U,0407","-8.3","U,0308","-17.2","U,0219","    2652.0","0","    2652.0","U","     12.89","U","     19.37","U","      6.41","U"
"USR0000OZAL","2008","39.2753","-82.385","222.5","ZALESKI OHIO, OH US","    491.2","","     491.2","U","         2","U","       114","U","        19","U","       178","U","        21","U","  -18.3","U,0221,+","   34.4","U,0903, ","-1.1","U,1019","-2.2","U,1020","-5.0","U,1030","-6.7","U,1118","-8.9","U,1119","-1.7","U,0416","-6.1","U,0325","-6.1","U,0325","-6.7","U,0323","-11.1","U,0309","    2656.1","1","    2656.1","U","     11.81","U","     18.21","U","      5.41","U"
"USR0000OZAL","2009","39.2753","-82.385","222.5","ZALESKI OHIO, OH US","    449.2","","     449.2","U","         5","U","       105","U","        25","U","       177","U","         6","U","  -22.2","U,0117,+","   33.3","U,0816,+","-0.6","U,1018","-2.2","U,1019","-7.8","U,1205","-7.8","U,1205","-9.4","U,1206","-2.2","U,0412","-2.2","U,0412","-5.0","U,0321","-10.6","U,0304","-10.6","U,0304","    2746.3","3","    2746.3","U","     11.96","U","     18.07","U","      5.84","U"
"USR0000OZAL","2010","39.2753","-82.385","222.5","ZALESKI OHIO, OH US","    715.5","","     715.5","U","         0","U","       120","U","        38","U","       193","U","        36","U","  -16.7","U,0111,+","   35.6","U,0814, ","0.0","U,1016","-2.2","U,1030","-5.6","U,1106","-6.7","U,1128","-11.1","U,1208","0.0","U,0510","-3.3","U,0327","-7.2","U,0307","-7.2","U,0307","-8.9","U,0220","    2735.1","1","    2735.1","U","     12.41","U","     18.59","U","      6.23","U"
"USR0000OZAL","2011","39.2753","-82.385","222.5","ZALESKI OHIO, OH US","    647.5","","     647.5","U","         2","U","       103","U","        16","U","       168","U","        31","U","  -20.6","U,0122, ","   36.7","U,0903, ","0.0","U,1028","-2.8","U,1117","-5.6","U,1118","-7.2","U,1210","-9.4","U,1211","-1.1","U,0406","-3.3","U,0403","-5.0","U,0301","-13.9","U,0211","-13.9","U,0211","    2725.1","1","    2725.1","U","     12.90","U","     18.69","U","      7.12","U"
"USR0000OZAL","2012","39.2753","-82.385","222.5","ZALESKI OHIO, OH US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2248.3","3","    2248.3","U","","","","","",""
"USR0000OZAL","2014","39.2753","-82.385","222.5","ZALESKI OHIO, OH US","    470.9","","     470.9","U","        12","U","       128","U","        27","U","       167","U","        11","U","  -28.3","U,0129, ","   32.8","U,0905,+","-0.6","U,1030","-3.3","U,1102","-4.4","U,1103","-9.4","U,1115","-9.4","U,1115","-6.1","U,0416","-6.1","U,0416","-6.1","U,0416","-6.7","U,0327","-10.0","U,0326","    3153.6","6","    3153.6","U","     10.87","U","     17.38","U","      4.36","U"
