"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1COBO0146","2002","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","        69","N","        30","N","         2","N","       44","","        18","N","   241"," ,N,1101, ","   140"," ,N,0314, ","  44.2"," ,N,0524, ","    337.8"," ,N","     1463"," ,N"
"US1COBO0146","2003","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","        90","N","        34","N","         4","N","       28","","        15","N","   127"," ,N,0209,+","   107"," ,N,1209, ","  44.2"," ,N,0830, ","    369.8"," ,N","      889"," ,N"
"US1COBO0146","2004","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","       103","N","        52","N","         3","N","       47","","        14","N","   178"," ,N,1129, ","   152"," ,N,1121, ","  32.8"," ,N,0723, ","    560.7"," ,N","     1275"," ,N"
"US1COBO0146","2005","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","        83","N","        43","N","         2","N","","","        15","N","","","   191"," ,N,0313, ","  38.6"," ,N,0604, ","    414.6"," ,N","     1111"," ,N"
"US1COBO0146","2006","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","        84","N","        35","N","         1","N","","","        15","N","","","   559"," ,N,1221, ","  26.9"," ,N,1026, ","    345.0"," ,N","     1879"," ,N"
"US1COBO0146","2007","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","       108","N","        38","N","         0","N","","","        19","N","","","   152"," ,N,0105, ","  24.1"," ,N,0727, ","    382.7"," ,N","     1263"," ,N"
"US1COBO0146","2008","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","        84","N","        36","N","         2","N","","","        14","N","","","    97"," ,N,1214,+","  31.8"," ,N,0912, ","    353.3"," ,N","     1045"," ,N"
"US1COBO0146","2009","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","       108","N","        48","N","         2","N","","","","","","","","","  33.8"," ,N,0418, ","    429.7"," ,N","",""
"US1COBO0146","2010","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","        85","N","        42","N","         3","N","","","","","","","","","  33.3"," ,N,0422, ","    435.3"," ,N","",""
"US1COBO0146","2011","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","        87","N","        38","N","         3","N","","","","","","","","","  45.2"," ,N,0519, ","    454.7"," ,N","",""
"US1COBO0146","2012","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","        70","N","        28","N","         0","N","","","","","","","","","  24.6"," ,N,0708, ","    247.5"," ,N","",""
"US1COBO0146","2013","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","        95","N","        47","N","         5","N","","","","","","","","","  92.5"," ,N,0912, ","    616.0"," ,N","",""
"US1COBO0146","2014","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","       102","N","        46","N","         0","N","","","","","","","","","  24.6"," ,N,0828, ","    477.1"," ,N","",""
"US1COBO0146","2015","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","       116","N","        54","N","         3","N","","","","","","","","","  55.1"," ,N,0605, ","    623.9"," ,N","",""
"US1COBO0146","2016","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","        88","N","        32","N","         1","N","","","","","","","","","  33.3"," ,N,0323, ","    325.1"," ,N","",""
"US1COBO0146","2017","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","        97","N","        49","N","         2","N","","","","","","","","","  53.6"," ,N,0519, ","    488.4"," ,N","",""
"US1COBO0146","2018","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","        83","N","        42","N","         2","N","","","","","","","","","  30.0"," ,N,0503, ","    413.5"," ,N","",""
"US1COBO0146","2019","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","       104","N","        48","N","         2","N","","","","","","","","","  30.0"," ,N,1126,+","    464.7"," ,N","",""
"US1COBO0146","2020","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","        78","N","        35","N","         2","N","","","","","","","","","  27.9"," ,N,0416, ","    324.4"," ,N","",""
"US1COBO0146","2021","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","        81","N","        38","N","         1","N","","","","","","","","","  26.7"," ,N,0428, ","    415.7"," ,N","",""
"US1COBO0146","2022","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","        91","N","        42","N","         0","N","","","","","","","","","  24.1"," ,N,1229, ","    396.1"," ,N","",""
"US1COBO0146","2023","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","       107","N","        53","N","         2","N","","","","","","","","","  43.2"," ,N,0613, ","    543.2"," ,N","",""
"US1COBO0146","2024","40.226333","-105.266667","1645.6","LYONS 0.3 NNE, CO US","        93","N","        42","N","         3","N","","","","","","","","","  36.8"," ,N,0314, ","    386.2"," ,N","",""
