"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0014F12S","1983","43.87","-114.71","2676.1","GALENA SUMMIT, ID US","","","","","       134","T","       134","T","         3","T","","","","","","","","","","","","","","","","","  35.6"," ,T,1124, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1124.1"," ,T","","","","","",""
"USS0014F12S","1984","43.87","-114.71","2676.1","GALENA SUMMIT, ID US","","","","","       116","T","       116","T","         6","T","","","","","","","","","","","","","","","","","  33.0"," ,T,1102,+","","","","","","","","","","","","","","","","","","","","","","","","","","","    987.1"," ,T","","","","","",""
"USS0014F12S","1985","43.87","-114.71","2676.1","GALENA SUMMIT, ID US","","","","","        81","T","        81","T","         1","T","","","","","","","","","","","","","","","","","  25.4"," ,T,0907, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    644.9"," ,T","","","","","",""
"USS0014F12S","1986","43.87","-114.71","2676.1","GALENA SUMMIT, ID US","","","","","        99","T","        99","T","         4","T","","","","","","","","","","","","","","","","","  50.8"," ,T,0217, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    829.6"," ,T","","","","","",""
"USS0014F12S","1987","43.87","-114.71","2676.1","GALENA SUMMIT, ID US","","","","","        74","T","        74","T","         2","T","","","","","","","","","","","","","","","","","  25.4"," ,T,1206,+","","","","","","","","","","","","","","","","","","","","","","","","","","","    596.7"," ,T","","","","","",""
"USS0014F12S","1988","43.87","-114.71","2676.1","GALENA SUMMIT, ID US","","","","","        94","T","        94","T","         2","T","","","","","","","","","","","","","","","","","  25.4"," ,T,1122,+","","","","","","","","","","","","","","","","","","","","","","","","","","","    631.7"," ,T","","","","","",""
"USS0014F12S","1989","43.87","-114.71","2676.1","GALENA SUMMIT, ID US","      1.2","","       1.2","T","        95","T","        95","T","         1","T","","","        22","T","       234","T","       102","T","        28","T","         0","T","  -30.4","T,0205, ","","","  25.4"," ,T,0109, ","   26.8","T,0720, ","-1.5","T,0823","-3.1","T,0903","-6.7","T,1005","-6.7","T,1005","-9.1","T,1027","-1.3","T,0624","-5.9","T,0621","-5.9","T,0621","-10.0","T,0525","-10.0","T,0525","","","","","    596.2"," ,T","      0.98","T","      6.87","T","     -4.92","T"
"USS0014F12S","1990","43.87","-114.71","2676.1","GALENA SUMMIT, ID US","","","","","       119","T","       119","T","         2","T","","","        26","T","       231","T","       105","T","        44","T","         0","T","  -33.5","T,1222, ","","","  35.6"," ,T,0107, ","   28.7","T,0807, ","-0.1","T,0820","-4.8","T,1002","-4.8","T,1002","-10.0","T,1006","-10.0","T,1006","0.0","T,0726","-2.7","T,0703","-6.9","T,0613","-6.9","T,0613","-11.0","T,0601","    5691.2","2","    5691.2","T","    719.1"," ,T","      0.63","T","      6.53","T","     -5.26","T"
"USS0014F12S","1991","43.87","-114.71","2676.1","GALENA SUMMIT, ID US","","","","","       121","T","       121","T","         4","T","","","","","","","","","","","","","","","","","  27.9"," ,T,1026,+","","","","","","","","","","","","","","","","","","","","","","","","","","","    747.0"," ,T","","","","","",""
"USS0014F12S","1992","43.87","-114.71","2676.1","GALENA SUMMIT, ID US","","","","","        92","T","        92","T","         1","T","","","","","","","       102","T","        28","T","         0","T","","","","","  25.4"," ,T,1003, ","   27.7","T,0812, ","","","","","","","","","","","","","","","","","","","","","","","","","    550.1"," ,T","","","      7.53","T","",""
