"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000TBAS","2004","30.1742","-97.2564","116.7","BASTROP TEXAS, TX US","   1547.0","","    1547.0","U","         0","U","        27","U","         0","U","       275","U","       102","U","   -5.0","U,0127, ","   37.8","U,0805, ","-0.6","U,1130","-2.8","U,1214","-4.4","U,1225","","","","","-1.7","U,0227","-2.2","U,0215","-5.0","U,0127","","","","","     826.7","7","     826.7","U","     20.26","U","     25.96","U","     14.57","U"
"USR0000TBAS","2005","30.1742","-97.2564","116.7","BASTROP TEXAS, TX US","   1727.0","","    1727.0","U","         0","U","        26","U","         0","U","       288","U","       127","U","   -5.0","U,1117, ","   42.2","U,0925, ","-0.6","U,1025","-2.2","U,1116","-5.0","U,1117","","","","","-0.6","U,0317","-2.2","U,0117","","","","","","","     833.7","7","     833.7","U","     20.61","U","     27.14","U","     14.08","U"
"USR0000TBAS","2006","30.1742","-97.2564","116.7","BASTROP TEXAS, TX US","   1808.1","","    1808.1","U","         0","U","        26","U","         0","U","       304","U","       144","U","   -6.1","U,0212, ","   40.0","U,0613, ","-0.6","U,1120","-3.9","U,1201","-4.4","U,1204","","","","","-1.1","U,0325","-2.2","U,0324","-6.1","U,0212","","","","","     786.2","2","     786.2","U","     21.19","U","     28.08","U","     14.30","U"
"USR0000TBAS","2007","30.1742","-97.2564","116.7","BASTROP TEXAS, TX US","   1560.6","","    1560.6","U","         0","U","        33","U","         1","U","       284","U","       105","U","   -6.7","U,0216, ","   38.9","U,0812, ","0.0","U,1127","-2.2","U,1204","","","","","","","0.0","U,0306","-2.8","U,0305","-6.7","U,0216","-6.7","U,0216","","","     971.8","8","     971.8","U","     19.86","U","     25.91","U","     13.81","U"
"USR0000TBAS","2008","30.1742","-97.2564","116.7","BASTROP TEXAS, TX US","   1727.0","","    1727.0","U","         0","U","        29","U","         0","U","       301","U","       137","U","   -6.1","U,0102, ","   39.4","U,0618, ","-0.6","U,1115","-2.8","U,1116","","","","","","","-2.2","U,0308","-2.2","U,0308","-6.1","U,0102","","","","","     892.4","4","     892.4","U","     20.56","U","     27.70","U","     13.41","U"
"USR0000TBAS","2009","30.1742","-97.2564","116.7","BASTROP TEXAS, TX US","   1887.8","","    1887.8","U","         0","U","        25","U","         0","U","       281","U","       128","U","   -6.1","U,1205, ","   42.2","U,0625, ","-1.1","U,1203","-4.4","U,1204","-4.4","U,1204","","","","","-1.7","U,0407","-2.8","U,0302","","","","","","","     773.6","6","     773.6","U","     21.05","U","     27.84","U","     14.25","U"
"USR0000TBAS","2010","30.1742","-97.2564","116.7","BASTROP TEXAS, TX US","   1699.2","","    1699.2","U","         0","U","        38","U","         0","U","       270","U","       118","U","  -11.7","U,0109, ","   40.0","U,0824,+","-1.7","U,1126","-4.4","U,1127","-4.4","U,1127","","","","","-1.1","U,0322","-2.2","U,0224","-4.4","U,0217","-7.8","U,0110","-11.7","U,0109","    1156.0","0","    1156.0","U","     20.01","U","     26.42","U","     13.60","U"
"USR0000TBAS","2011","30.1742","-97.2564","116.7","BASTROP TEXAS, TX US","   2053.2","","    2053.2","U","         0","U","        31","U","         2","U","       288","U","       157","U","   -8.3","U,0202, ","   43.3","U,0828,+","0.0","U,1029","-3.9","U,1104","-5.0","U,1207","","","","","-1.7","U,0306","-3.3","U,0212","-7.2","U,0211","-7.2","U,0211","","","     890.4","4","     890.4","U","     21.46","U","     28.44","U","     14.47","U"
"USR0000TBAS","2012","30.1742","-97.2564","116.7","BASTROP TEXAS, TX US","   1832.7","","    1832.7","U","         0","U","        19","U","         0","U","       302","U","       122","U","   -5.0","U,1230,+","   41.1","U,0626, ","-0.6","U,1117","-4.4","U,1211","-4.4","U,1211","","","","","-1.7","U,0212","-3.3","U,0113","","","","","","","     742.7","7","     742.7","U","     21.47","U","     27.84","U","     15.11","U"
"USR0000TBAS","2013","30.1742","-97.2564","116.7","BASTROP TEXAS, TX US","   1750.2","","    1750.2","U","         0","U","        27","U","         1","U","       279","U","       127","U","   -2.8","U,1224,+","   41.7","U,0629, ","0.0","U,1113","-2.2","U,1128","","","","","","","-1.1","U,0326","-2.2","U,0301","","","","","","","     834.8","8","     834.8","U","     20.34","U","     26.65","U","     14.03","U"
