"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000AGLO","1991","33.3503","-110.6519","1112.5","GLOBE ARIZONA, AZ US","   1000.1","","    1000.1","U","         0","U","        61","U","         0","U","       220","U","       108","U","   -6.1","U,0130, ","   41.1","U,0702, ","0.0","U,1028","-3.3","U,1029","-4.4","U,1203","","","0.0","U,0428","-2.2","U,0329","-6.1","U,0130","","","","","    1670.7","7","    1670.7","U","     16.43","U","     24.52","U","      8.34","U"
"USR0000AGLO","1992","33.3503","-110.6519","1112.5","GLOBE ARIZONA, AZ US","    926.0","","     926.0","U","         0","U","        59","U","         0","U","       229","U","       108","U","   -6.1","U,1125, ","   40.0","U,0816,+","-0.6","U,1105","-2.8","U,1112","-5.0","U,1124","","","-0.6","U,0310","-3.3","U,0123","-4.4","U,0114","","","","","    1608.7","7","    1608.7","U","     16.34","U","     24.28","U","      8.39","U"
"USR0000AGLO","1994","33.3503","-110.6519","1112.5","GLOBE ARIZONA, AZ US","   1228.2","","    1228.2","U","         0","U","        58","U","         0","U","       236","U","       128","U","   -6.7","U,0201, ","   45.6","U,0629, ","-0.6","U,1105","-2.2","U,1118","-5.6","U,1120","","","-0.6","U,0328","-3.3","U,0224","-6.7","U,0201","-6.7","U,0201","","","    1548.4","4","    1548.4","U","     17.31","U","     26.07","U","      8.55","U"
"USR0000AGLO","1995","33.3503","-110.6519","1112.5","GLOBE ARIZONA, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1562.4","4","    1562.4","U","","","","","",""
"USR0000AGLO","2003","33.3503","-110.6519","1112.5","GLOBE ARIZONA, AZ US","   1273.5","","    1273.5","U","         0","U","        39","U","         0","U","       234","U","       126","U","   -7.2","U,1229,+","   42.8","U,0709, ","-0.6","U,1104","-3.3","U,1123","-7.2","U,1228","-7.2","U,1228","-0.6","U,0406","-3.3","U,0210","-4.4","U,0206","","","","","    1508.6","6","    1508.6","U","     17.69","U","     25.52","U","      9.86","U"
"USR0000AGLO","2005","33.3503","-110.6519","1112.5","GLOBE ARIZONA, AZ US","   1116.0","","    1116.0","U","         0","U","        30","U","         0","U","       232","U","       105","U","   -6.7","U,1206,+","   42.2","U,0712, ","-0.6","U,1119","-6.7","U,1128","-6.7","U,1128","-6.7","U,1128","-1.1","U,0316","-2.8","U,0113","","","","","","","    1564.2","2","    1564.2","U","     17.43","U","     25.22","U","      9.64","U"
"USR0000AGLO","2006","33.3503","-110.6519","1112.5","GLOBE ARIZONA, AZ US","   1142.4","","    1142.4","U","         0","U","        55","U","         0","U","       237","U","       109","U","   -6.7","U,1130, ","   42.2","U,0714, ","-2.2","U,1129","-2.2","U,1129","-6.7","U,1130","-6.7","U,1130","-1.1","U,0322","-3.3","U,0314","-5.0","U,0313","","","","","    1367.4","4","    1367.4","U","     17.45","U","     25.54","U","      9.37","U"
"USR0000AGLO","2007","33.3503","-110.6519","1112.5","GLOBE ARIZONA, AZ US","   1298.2","","    1298.2","U","         0","U","        55","U","         0","U","       251","U","       119","U","   -8.9","U,0114, ","   42.8","U,0704, ","-0.6","U,1125","-2.2","U,1213","-4.4","U,1215","","","0.0","U,0329","-3.3","U,0304","-4.4","U,0301","-7.2","U,0116","-8.9","U,0114","    1515.5","5","    1515.5","U","     17.93","U","     25.71","U","     10.15","U"
"USR0000AGLO","2008","33.3503","-110.6519","1112.5","GLOBE ARIZONA, AZ US","   1082.1","","    1082.1","U","         0","U","        34","U","         0","U","       234","U","        71","U","   -6.7","U,1227, ","   39.4","U,0621, ","-0.6","U,1219","-3.3","U,1226","-6.7","U,1227","-6.7","U,1227","0.0","U,0318","-4.4","U,0206","-4.4","U,0206","","","","","    1452.4","4","    1452.4","U","     17.34","U","     23.82","U","     10.86","U"
"USR0000AGLO","2009","33.3503","-110.6519","1112.5","GLOBE ARIZONA, AZ US","   1276.1","","    1276.1","U","         0","U","        20","U","         0","U","       217","U","        84","U","   -3.3","U,1227,+","   38.9","U,0804, ","-0.6","U,1203","-2.8","U,1204","","","","","-1.1","U,0215","-3.3","U,0211","","","","","","","    1287.1","1","    1287.1","U","     18.22","U","     24.07","U","     12.37","U"
