"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1COLR0393","2002","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        51","N","        20","N","         2","N","","","        11","N","","","   178"," ,N,1101, ","  37.3"," ,N,0524, ","    234.5"," ,N","      773"," ,N"
"US1COLR0393","2003","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        65","N","        24","N","         4","N","       16","","        11","N","   406"," ,N,0320,+","   356"," ,N,0319, ","  58.7"," ,N,0424, ","    334.3"," ,N","      916"," ,N"
"US1COLR0393","2004","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        99","N","        37","N","         2","N","       37","","        11","N","   203"," ,N,1129, ","   127"," ,N,1128, ","  41.1"," ,N,0819, ","    397.8"," ,N","      583"," ,N"
"US1COLR0393","2005","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        62","N","        27","N","         2","N","","","         9","N","","","   165"," ,N,0313, ","  34.0"," ,N,0604, ","    354.6"," ,N","      579"," ,N"
"US1COLR0393","2006","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        63","N","        24","N","         1","N","","","         8","N","","","   381"," ,N,1221, ","  29.7"," ,N,1221, ","    201.1"," ,N","     1016"," ,N"
"US1COLR0393","2007","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        74","N","        29","N","         1","N","","","        16","N","","","    76"," ,N,1211,+","  67.8"," ,N,0803, ","    331.5"," ,N","      741"," ,N"
"US1COLR0393","2009","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        87","N","        38","N","         4","N","","","","","","","","","  56.9"," ,N,0721, ","    492.2"," ,N","",""
"US1COLR0393","2010","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        76","N","        26","N","         3","N","","","","","","","","","  54.1"," ,N,0422, ","    344.7"," ,N","",""
"US1COLR0393","2011","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        70","N","        35","N","         4","N","","","","","","","","","  42.9"," ,N,0609, ","    425.9"," ,N","",""
"US1COLR0393","2012","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        45","N","        22","N","         1","N","","","","","","","","","  39.6"," ,N,0708, ","    206.8"," ,N","",""
"US1COLR0393","2013","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        71","N","        36","N","         4","N","","","","","","","","","  60.5"," ,N,0912, ","    486.1"," ,N","",""
"US1COLR0393","2014","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        90","N","        34","N","         5","N","","","","","","","","","  42.2"," ,N,0625, ","    451.5"," ,N","",""
"US1COLR0393","2015","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        98","N","        45","N","         3","N","","","","","","","","","  54.4"," ,N,0509, ","    502.1"," ,N","",""
"US1COLR0393","2016","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        78","N","        25","N","         0","N","","","","","","","","","  24.6"," ,N,0417, ","    248.7"," ,N","",""
"US1COLR0393","2017","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        98","N","        33","N","         2","N","","","","","","","","","  59.9"," ,N,0519, ","    454.4"," ,N","",""
"US1COLR0393","2018","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        81","N","        29","N","         1","N","","","","","","","","","  44.7"," ,N,0503, ","    273.7"," ,N","",""
"US1COLR0393","2019","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        95","N","        45","N","         1","N","","","","","","","","","  33.3"," ,N,0706, ","    368.9"," ,N","",""
"US1COLR0393","2020","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        64","N","        26","N","         0","N","","","","","","","","","  19.6"," ,N,0609, ","    224.7"," ,N","",""
"US1COLR0393","2021","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        67","N","        25","N","         2","N","","","","","","","","","  38.9"," ,N,0314, ","    278.1"," ,N","",""
"US1COLR0393","2022","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        85","N","        25","N","         1","N","","","","","","","","","  57.2"," ,N,0728, ","    284.3"," ,N","",""
"US1COLR0393","2023","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        98","N","        42","N","         4","N","","","","","","","","","  42.2"," ,N,0512, ","    506.5"," ,N","",""
"US1COLR0393","2024","40.5653","-104.9811","1499.0","FCL 5.6 E, CO US","        70","N","        27","N","         2","N","","","","","","","","","  30.0"," ,N,0814, ","    247.2"," ,N","",""
