"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0017B06S","2007","47.86","-117.04","1283.2","RAGGED MOUNTAIN, ID US","    198.7","","     198.7","T","       129","T","       129","T","         4","T","      149","","         0","T","       100","T","        45","T","        82","T","         2","T","  -14.4","T,0113, ","  1956"," ,T,0301, ","  35.6"," ,T,1203, ","   33.7","T,0713, ","-0.1","T,1111","-3.2","T,1120","-4.9","T,1121","-6.8","T,1123","-9.0","T,1130","-0.1","T,0419","-2.3","T,0403","-6.7","T,0302","-6.7","T,0302","-9.0","T,0131","","","","","    925.3"," ,T","      8.17","T","     11.77","T","      4.56","T"
"USS0017B06S","2008","47.86","-117.04","1283.2","RAGGED MOUNTAIN, ID US","    120.7","","     120.7","T","       138","T","       138","T","         9","T","      190","","         3","T","       138","T","        49","T","        63","T","         0","T","  -21.2","T,1214, ","  2743"," ,T,0407,+","  35.6"," ,T,0127, ","   32.0","T,0817, ","-0.2","T,1009","-2.2","T,1105","-5.1","T,1203","-6.9","T,1204","-17.6","T,1213","-1.1","T,0430","-2.6","T,0421","-5.2","T,0420","-6.7","T,0204","-9.1","T,0128","    4125.1","1","    4125.1","T","   1179.2"," ,T","      6.84","T","     10.34","T","      3.35","T"
"USS0017B06S","2009","47.86","-117.04","1283.2","RAGGED MOUNTAIN, ID US","    111.7","","     111.7","T","       129","T","       129","T","         6","T","      188","","         2","T","       150","T","        64","T","        66","T","         0","T","  -18.3","T,1208,+","  1880"," ,T,0405,+","  43.2"," ,T,1026, ","   29.7","T,0801, ","0.0","T,0930","-5.5","T,1009","-5.5","T,1009","-7.0","T,1010","-9.0","T,1204","-0.2","T,0513","-2.7","T,0402","-6.9","T,0326","-6.9","T,0326","-10.1","T,0312","    4375.4","4","    4375.4","T","    971.2"," ,T","      6.45","T","      9.90","T","      3.00","T"
"USS0017B06S","2010","47.86","-117.04","1283.2","RAGGED MOUNTAIN, ID US","     49.3","","      49.3","T","       142","T","       142","T","        12","T","      187","","         2","T","       115","T","        30","T","        42","T","         0","T","  -18.7","T,1123, ","  1321"," ,T,1229, ","  45.7"," ,T,1025, ","   28.0","T,0726, ","-0.4","T,1026","-2.8","T,1119","-7.6","T,1120","-7.6","T,1120","-15.7","T,1122","-1.1","T,0506","-2.9","T,0504","-5.1","T,0409","-10.1","T,0108","-10.1","T,0108","    4299.3","3","    4299.3","T","   1426.4"," ,T","      6.70","T","      9.85","T","      3.55","T"
"USS0017B06S","2011","47.86","-117.04","1283.2","RAGGED MOUNTAIN, ID US","     80.8","","      80.8","T","       132","T","       132","T","        12","T","      208","","         2","T","       154","T","        50","T","        56","T","         0","T","  -19.8","T,0225, ","  2083"," ,T,0426, ","  58.4"," ,T,0426, ","   28.2","T,0828, ","-0.5","T,1027","-3.7","T,1105","-5.2","T,1114","-8.9","T,1118","-8.9","T,1118","-0.5","T,0503","-2.4","T,0419","-4.6","T,0304","-11.5","T,0227","-11.5","T,0227","    4669.6","6","    4669.6","T","   1261.3"," ,T","      6.01","T","      9.21","T","      2.80","T"
"USS0017B06S","2012","47.86","-117.04","1283.2","RAGGED MOUNTAIN, ID US","    111.2","","     111.2","T","       143","T","       143","T","        16","T","      194","","         0","T","       137","T","        50","T","        63","T","         0","T","   -9.0","T,0116, ","  2159"," ,T,0404, ","  58.4"," ,T,0225, ","   30.4","T,0708, ","-0.1","T,1017","-3.2","T,1108","-6.2","T,1109","-7.8","T,1110","","","0.0","T,0510","-2.3","T,0408","-4.9","T,0319","-8.7","T,0228","-8.9","T,0227","    4356.6","6","    4356.6","T","   1664.9"," ,T","      7.01","T","     10.26","T","      3.76","T"
"USS0017B06S","2013","47.86","-117.04","1283.2","RAGGED MOUNTAIN, ID US","    114.8","","     114.8","T","       112","T","       112","T","        12","T","      188","","         3","T","       140","T","        44","T","        75","T","         0","T","  -20.6","T,1207, ","  1473"," ,T,0225, ","  66.0"," ,T,0620, ","   30.9","T,0701, ","-1.5","T,1027","-3.9","T,1028","-7.3","T,1120","-7.3","T,1120","-8.9","T,1121","-0.5","T,0501","-4.7","T,0422","-4.7","T,0422","-6.8","T,0323","-10.3","T,0114","    4098.9","9","    4098.9","T","   1054.9"," ,T","      6.97","T","     10.24","T","      3.70","T"
"USS0017B06S","2014","47.86","-117.04","1283.2","RAGGED MOUNTAIN, ID US","    128.6","","     128.6","T","       125","T","       125","T","         6","T","      178","","         3","T","       113","T","        48","T","        59","T","         0","T","  -22.6","T,0205, ","  1524"," ,T,0303, ","  35.6"," ,T,1104, ","   31.5","T,0729, ","0.0","T,1102","-7.9","T,1110","-7.9","T,1110","-7.9","T,1110","-12.4","T,1111","-1.2","T,0428","-2.5","T,0323","-4.5","T,0322","-14.7","T,0302","-14.7","T,0302","    4332.3","3","    4332.3","T","   1136.3"," ,T","      7.13","T","     10.59","T","      3.67","T"
"USS0017B06S","2015","47.86","-117.04","1283.2","RAGGED MOUNTAIN, ID US","    142.8","","     142.8","T","        95","T","        95","T","        10","T","","","         0","T","        98","T","        38","T","        78","T","         2","T","  -13.1","T,0101, ","","","  50.8"," ,T,1207, ","   34.1","T,0628, ","-1.2","T,1104","-2.8","T,1106","-6.2","T,1124","-8.0","T,1125","-10.1","T,1129","-1.3","T,0415","-2.5","T,0412","-5.8","T,0304","-9.3","T,0303","-9.3","T,0303","    3687.9","9","    3687.9","T","    982.0"," ,T","      8.52","T","     12.11","T","      4.93","T"
"USS0017B06S","2016","47.86","-117.04","1283.2","RAGGED MOUNTAIN, ID US","     87.7","","      87.7","T","       144","T","       144","T","         6","T","      165","","         0","T","       102","T","        39","T","        56","T","         0","T","  -16.3","T,1217,+","  1524"," ,T,0121,+","  50.8"," ,T,1013, ","   30.1","T,0729, ","-1.6","T,1011","-3.0","T,1201","-7.0","T,1204","-7.0","T,1204","-9.9","T,1206","-0.6","T,0405","-4.3","T,0318","-7.1","T,0203","-7.1","T,0203","-9.7","T,0103","    3862.7","7","    3862.7","T","   1263.6"," ,T","      7.55","T","     10.98","T","      4.13","T"
