"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000TCON","1995","30.2364","-95.4828","36.6","CONROE TEXAS, TX US","   1634.4","","    1634.4","U","         0","U","        12","U","         0","U","       287","U","       111","U","   -3.9","U,1210, ","   38.3","U,0902, ","0.0","U,1112","-3.9","U,1210","","","","","","","-0.6","U,0308","","","","","","","","","","","","","     20.76","U","     26.65","U","     14.87","U"
"USR0000TCON","2002","30.2364","-95.4828","36.6","CONROE TEXAS, TX US","   1820.7","","    1820.7","U","         0","U","        13","U","         0","U","       283","U","       109","U","   -6.7","U,0304, ","   36.7","U,0802, ","","","","","","","","","","","-1.7","U,0305","-6.7","U,0304","-6.7","U,0304","-6.7","U,0304","","","     738.0","0","     738.0","U","     21.06","U","     26.40","U","     15.71","U"
"USR0000TCON","2003","30.2364","-95.4828","36.6","CONROE TEXAS, TX US","   1772.2","","    1772.2","U","         0","U","        16","U","         0","U","       280","U","        95","U","   -3.9","U,0124, ","   40.0","U,0807, ","-0.6","U,1124","-2.2","U,1217","","","","","","","-3.9","U,0124","-3.9","U,0124","","","","","","","     775.1","1","     775.1","U","     20.92","U","     26.28","U","     15.55","U"
"USR0000TCON","2005","30.2364","-95.4828","36.6","CONROE TEXAS, TX US","   1729.1","","    1729.1","U","         0","U","        13","U","         0","U","       291","U","       138","U","   -3.3","U,1206, ","   40.0","U,0927,+","-0.6","U,1117","-3.3","U,1206","","","","","","","-1.7","U,0124","","","","","","","","","     751.9","9","     751.9","U","     20.82","U","     27.66","U","     13.98","U"
"USR0000TCON","2006","30.2364","-95.4828","36.6","CONROE TEXAS, TX US","   1708.8","","    1708.8","U","         0","U","        16","U","         0","U","       304","U","       125","U","   -3.3","U,1205,+","   38.9","U,0817, ","-1.1","U,1121","-2.8","U,1201","","","","","","","-1.1","U,0325","-2.2","U,0212","","","","","","","     730.3","3","     730.3","U","     21.09","U","     27.64","U","     14.54","U"
"USR0000TCON","2007","30.2364","-95.4828","36.6","CONROE TEXAS, TX US","   1584.1","","    1584.1","U","         0","U","        22","U","         0","U","       290","U","       106","U","   -5.6","U,0216, ","   38.3","U,0814,+","-1.7","U,1204","-2.2","U,1217","","","","","","","-0.6","U,0306","-2.2","U,0305","-5.6","U,0216","","","","","     886.5","5","     886.5","U","     20.23","U","     26.30","U","     14.16","U"
"USR0000TCON","2008","30.2364","-95.4828","36.6","CONROE TEXAS, TX US","   1562.6","","    1562.6","U","         0","U","        18","U","         0","U","       295","U","       111","U","   -3.3","U,0103, ","   38.9","U,0804,+","0.0","U,1116","","","","","","","","","-0.6","U,0308","-2.8","U,0120","","","","","","","     800.6","6","     800.6","U","     20.31","U","     26.91","U","     13.72","U"
"USR0000TCON","2009","30.2364","-95.4828","36.6","CONROE TEXAS, TX US","   1636.9","","    1636.9","U","         0","U","        24","U","         0","U","       280","U","       117","U","   -5.6","U,1205, ","   40.0","U,0626,+","-2.8","U,1204","-2.8","U,1204","-5.6","U,1205","","","","","-1.7","U,0302","-2.8","U,0129","","","","","","","     768.5","5","     768.5","U","     20.35","U","     26.56","U","     14.14","U"
"USR0000TCON","2010","30.2364","-95.4828","36.6","CONROE TEXAS, TX US","   1732.6","","    1732.6","U","         0","U","        28","U","         1","U","       269","U","       130","U","   -8.9","U,0109, ","   38.9","U,0815, ","-1.7","U,1127","-2.2","U,1201","","","","","","","-2.8","U,0225","-2.8","U,0225","-6.7","U,0111","-6.7","U,0111","-8.9","U,0109","    1164.8","8","    1164.8","U","     20.12","U","     26.52","U","     13.72","U"
"USR0000TCON","2011","30.2364","-95.4828","36.6","CONROE TEXAS, TX US","   2141.7","","    2141.7","U","         0","U","        29","U","         1","U","       292","U","       163","U","   -6.7","U,0202, ","   43.3","U,0829,+","-1.7","U,1128","-2.2","U,1207","","","","","","","-2.8","U,0213","-2.8","U,0213","-4.4","U,0212","-6.7","U,0202","","","     822.3","3","     822.3","U","     21.86","U","     29.07","U","     14.65","U"
