"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1COEP0037","2006","38.905232","-104.849076","2012.9","COLORADO SPRINGS 5.7 WNW, CO US","        99","N","        45","N","         2","N","","","        13","N","","","   229"," ,N,1026, ","  33.0"," ,N,0706, ","    457.7"," ,N","     1535"," ,N"
"US1COEP0037","2008","38.905232","-104.849076","2012.9","COLORADO SPRINGS 5.7 WNW, CO US","        82","N","        37","N","         3","N","","","        21","N","","","   112"," ,N,0323, ","  39.4"," ,N,0912, ","    353.0"," ,N","     1442"," ,N"
"US1COEP0037","2009","38.905232","-104.849076","2012.9","COLORADO SPRINGS 5.7 WNW, CO US","       121","N","        51","N","         0","N","","","","","","","","","  25.1"," ,N,0705, ","    480.8"," ,N","",""
"US1COEP0037","2010","38.905232","-104.849076","2012.9","COLORADO SPRINGS 5.7 WNW, CO US","        78","N","        36","N","         0","N","","","","","","","","","  25.1"," ,N,0824, ","    329.3"," ,N","",""
"US1COEP0037","2011","38.905232","-104.849076","2012.9","COLORADO SPRINGS 5.7 WNW, CO US","        91","N","        42","N","         2","N","","","        11","N","","","   124"," ,N,1222, ","  64.5"," ,N,0915, ","    405.1"," ,N","      756"," ,N"
"US1COEP0037","2012","38.905232","-104.849076","2012.9","COLORADO SPRINGS 5.7 WNW, CO US","        78","N","        26","N","         1","N","       16","","         9","N","    89"," ,N,0224,+","    94"," ,N,0223, ","  26.9"," ,N,0913, ","    233.8"," ,N","      505"," ,N"
"US1COEP0037","2013","38.905232","-104.849076","2012.9","COLORADO SPRINGS 5.7 WNW, CO US","       110","N","        37","N","         3","N","       36","","        10","N","   127"," ,N,0222,+","   130"," ,N,0221, ","  79.2"," ,N,0913, ","    457.8"," ,N","      893"," ,N"
"US1COEP0037","2014","38.905232","-104.849076","2012.9","COLORADO SPRINGS 5.7 WNW, CO US","       116","N","        42","N","         3","N","       53","","        24","N","   152"," ,N,0205, ","   117"," ,N,0403,+","  40.4"," ,N,1010, ","    433.6"," ,N","     1586"," ,N"
"US1COEP0037","2015","38.905232","-104.849076","2012.9","COLORADO SPRINGS 5.7 WNW, CO US","       144","N","        62","N","         7","N","       60","","        21","N","   305"," ,N,0226, ","   165"," ,N,0222, ","  64.8"," ,N,0509, ","    788.8"," ,N","     1946"," ,N"
"US1COEP0037","2016","38.905232","-104.849076","2012.9","COLORADO SPRINGS 5.7 WNW, CO US","       102","N","        41","N","         2","N","       44","","        19","N","   356"," ,N,0205,+","   203"," ,N,0202, ","  29.2"," ,N,0829, ","    430.4"," ,N","     1736"," ,N"
"US1COEP0037","2017","38.905232","-104.849076","2012.9","COLORADO SPRINGS 5.7 WNW, CO US","       101","N","        47","N","         3","N","       20","","        14","N","   191"," ,N,0404, ","   193"," ,N,0404, ","  33.0"," ,N,0924, ","    507.8"," ,N","     1052"," ,N"
"US1COEP0037","2019","38.905232","-104.849076","2012.9","COLORADO SPRINGS 5.7 WNW, CO US","       107","N","        49","N","         2","N","       60","","        23","N","   279"," ,N,1126, ","   236"," ,N,1126, ","  43.7"," ,N,0721, ","    487.4"," ,N","     2312"," ,N"
"US1COEP0037","2020","38.905232","-104.849076","2012.9","COLORADO SPRINGS 5.7 WNW, CO US","        77","N","        33","N","         2","N","       36","","        16","N","   191"," ,N,0218, ","   173"," ,N,0413, ","  42.9"," ,N,0531, ","    351.9"," ,N","     1533"," ,N"
"US1COEP0037","2021","38.905232","-104.849076","2012.9","COLORADO SPRINGS 5.7 WNW, CO US","        88","N","        40","N","         2","N","       27","","        15","N","   178"," ,N,0322, ","   183"," ,N,0322, ","  28.7"," ,N,0903, ","    431.1"," ,N","     1155"," ,N"
"US1COEP0037","2022","38.905232","-104.849076","2012.9","COLORADO SPRINGS 5.7 WNW, CO US","        95","N","        41","N","         1","N","       36","","        16","N","   254"," ,N,0521, ","   267"," ,N,0521, ","  35.1"," ,N,0521, ","    326.3"," ,N","     1416"," ,N"
