"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1MOFSA135","2007","38.6277","-92.5707","271.9","CALIFORNIA 0.3 SW, MO US","        70","N","        60","N","        11","N","         4","N","   114"," ,N,0120, ","  79.2"," ,N,0610, ","    985.0"," ,N","      254"," ,N"
"US1MOFSA135","2008","38.6277","-92.5707","271.9","CALIFORNIA 0.3 SW, MO US","       100","N","        79","N","        20","N","         2","N","    38"," ,N,0201, ","  94.0"," ,N,0821, ","   1505.5"," ,N","       71"," ,N"
"US1MOFSA135","2009","38.6277","-92.5707","271.9","CALIFORNIA 0.3 SW, MO US","        89","N","        72","N","        19","N","","","","","  82.6"," ,N,1009, ","   1351.2"," ,N","",""
"US1MOFSA135","2010","38.6277","-92.5707","271.9","CALIFORNIA 0.3 SW, MO US","        89","N","        69","N","        17","N","","","","","  91.4"," ,N,0821, ","   1265.4"," ,N","",""
"US1MOFSA135","2011","38.6277","-92.5707","271.9","CALIFORNIA 0.3 SW, MO US","       103","N","        80","N","        15","N","","","","","  52.1"," ,N,1220, ","   1134.1"," ,N","",""
"US1MOFSA135","2012","38.6277","-92.5707","271.9","CALIFORNIA 0.3 SW, MO US","        73","N","        50","N","         8","N","","","","","  69.1"," ,N,0321, ","    808.3"," ,N","",""
"US1MOFSA135","2013","38.6277","-92.5707","271.9","CALIFORNIA 0.3 SW, MO US","        94","N","        73","N","        13","N","","","","","  56.4"," ,N,0601, ","   1014.2"," ,N","",""
"US1MOFSA135","2014","38.6277","-92.5707","271.9","CALIFORNIA 0.3 SW, MO US","        71","N","        56","N","        11","N","","","","","  88.1"," ,N,1003, ","    971.7"," ,N","",""
"US1MOFSA135","2015","38.6277","-92.5707","271.9","CALIFORNIA 0.3 SW, MO US","        93","N","        80","N","        15","N","","","","","  90.2"," ,N,1227, ","   1304.2"," ,N","",""
"US1MOFSA135","2017","38.6277","-92.5707","271.9","CALIFORNIA 0.3 SW, MO US","        75","N","        62","N","        15","N","","","",""," 114.3"," ,N,0430, ","   1087.4"," ,N","",""
"US1MOFSA135","2018","38.6277","-92.5707","271.9","CALIFORNIA 0.3 SW, MO US","        84","N","        64","N","        10","N","","","","","  59.7"," ,N,1010, ","    855.3"," ,N","",""
"US1MOFSA135","2019","38.6277","-92.5707","271.9","CALIFORNIA 0.3 SW, MO US","        98","N","        76","N","        12","N","","","","","  72.9"," ,N,0501, ","   1118.0"," ,N","",""
"US1MOFSA135","2020","38.6277","-92.5707","271.9","CALIFORNIA 0.3 SW, MO US","","","","","","","","","","","","","    988.7"," ,N","",""
"US1MOFSA135","2021","38.6277","-92.5707","271.9","CALIFORNIA 0.3 SW, MO US","","","","","","","","","","","","","   1177.4"," ,N","",""
"US1MOFSA135","2024","38.6277","-92.5707","271.9","CALIFORNIA 0.3 SW, MO US","        96","N","        68","N","        12","N","","","","","  44.2"," ,N,0815, ","   1002.7"," ,N","",""
