"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0010F23S","1982","43.52","-110.91","2499.4","PHILLIPS BENCH, WY US","","","","","       178","T","       178","T","         5","T","","","","","","","","","","","","","","","","","  35.6"," ,T,1221, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1283.3"," ,T","","","","","",""
"USS0010F23S","1983","43.52","-110.91","2499.4","PHILLIPS BENCH, WY US","","","","","       160","T","       160","T","         9","T","","","","","","","","","","","","","","","","","  40.6"," ,T,0105, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1306.8"," ,T","","","","","",""
"USS0010F23S","1984","43.52","-110.91","2499.4","PHILLIPS BENCH, WY US","","","","","       142","T","       142","T","         6","T","","","","","","","","","","","","","","","","","  35.6"," ,T,1108, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1134.2"," ,T","","","","","",""
"USS0010F23S","1985","43.52","-110.91","2499.4","PHILLIPS BENCH, WY US","","","","","       114","T","       114","T","         6","T","","","","","","","","","","","","","","","","","  40.6"," ,T,0326, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    969.4"," ,T","","","","","",""
"USS0010F23S","1986","43.52","-110.91","2499.4","PHILLIPS BENCH, WY US","","","","","       130","T","       130","T","        14","T","","","","","","","","","","","","","","","","","  55.9"," ,T,0222, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1326.9"," ,T","","","","","",""
"USS0010F23S","1987","43.52","-110.91","2499.4","PHILLIPS BENCH, WY US","","","","","       107","T","       107","T","         4","T","","","","","","","","","","","","","","","","","  43.2"," ,T,0721, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    847.5"," ,T","","","","","",""
"USS0010F23S","1988","43.52","-110.91","2499.4","PHILLIPS BENCH, WY US","","","","","       103","T","       103","T","         7","T","","","","","","","","","","","","","","","","","  35.6"," ,T,1123, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    971.9"," ,T","","","","","",""
"USS0010F23S","1989","43.52","-110.91","2499.4","PHILLIPS BENCH, WY US","      5.5","","       5.5","T","       162","T","       162","T","         3","T","","","        25","T","       216","T","        98","T","        53","T","         0","T","  -27.5","T,0206, ","","","  66.0"," ,T,0109, ","   28.8","T,0731, ","-1.5","T,0824","-2.3","T,0825","-4.9","T,1005","-6.9","T,1026","-13.1","T,1029","-1.1","T,0625","-3.6","T,0621","-4.9","T,0526","-7.5","T,0519","-9.1","T,0430","","","","","   1077.4"," ,T","      2.09","T","      7.94","T","     -3.77","T"
"USS0010F23S","1990","43.52","-110.91","2499.4","PHILLIPS BENCH, WY US","","","","","       152","T","       152","T","         5","T","","","","","","","       105","T","        64","T","         0","T","","","","","  30.5"," ,T,1121,+","   30.2","T,0807, ","","","","","","","","","","","","","","","","","","","","","","","","","    963.1"," ,T","","","      7.86","T","",""
"USS0010F23S","1991","43.52","-110.91","2499.4","PHILLIPS BENCH, WY US","      0.3","","       0.3","T","       151","T","       151","T","         5","T","","","        15","T","       209","T","       107","T","        58","T","         0","T","  -26.4","T,0129, ","","","  35.6"," ,T,0304, ","   27.8","T,0714, ","-0.3","T,0912","-2.5","T,0914","-7.6","T,1004","-7.6","T,1004","-9.9","T,1024","-3.0","T,0615","-3.0","T,0615","-5.9","T,0505","-7.1","T,0504","-9.8","T,0501","","","","","    945.3"," ,T","      1.91","T","      7.80","T","     -3.97","T"
"USS0010F23S","1992","43.52","-110.91","2499.4","PHILLIPS BENCH, WY US","","","","","","","","","","","","","","","","","        89","T","        48","T","         0","T","","","","","","","   28.6","T,0813, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      8.67","T","",""
"USS0010F23S","1993","43.52","-110.91","2499.4","PHILLIPS BENCH, WY US","","","","","       159","T","       159","T","         6","T","","","","","","","","","","","","","","","","","  35.6"," ,T,0122, ","","","","","","","","","","","","","","","","","","","","","","","    5669.5","5","    5669.5","T","   1150.9"," ,T","","","","","",""
"USS0010F23S","1994","43.52","-110.91","2499.4","PHILLIPS BENCH, WY US","      4.5","","       4.5","T","       149","T","       149","T","         2","T","","","        18","T","       222","T","       102","T","        78","T","         0","T","  -24.1","T,1231, ","","","  38.1"," ,T,0224, ","   29.3","T,0805, ","-0.1","T,0915","-3.7","T,1002","-4.6","T,1018","-8.8","T,1028","-10.8","T,1029","-0.5","T,0707","-2.3","T,0614","-6.4","T,0430","-7.1","T,0429","-9.8","T,0427","","","","","    932.2"," ,T","      2.63","T","      8.76","T","     -3.50","T"
