"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003029","1999","35.65708","-109.06028","2055.2","WINDOW ROCK AIRPORT, AZ US","","","","","","","        84","W","        34","W","         0","W","","","","","","","","","","","","","","","","","","","  22.1"," ,W,0815, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    282.3"," ,W","","","","","","","","","","","","","",""
"USW00003029","2000","35.65708","-109.06028","2055.2","WINDOW ROCK AIRPORT, AZ US","       2.5","W","","","","","       102","W","        37","W","         1","W","","","","","","","","","","","","","","","","","","","  26.7"," ,W,0827, ","","","","","","","","","","","","","","","","","","","","","","","    3507.0","0","    3507.0","W","    326.9"," ,W","","","","","","","       230","W","       220","W","      20.1","W","      25.0","W"
"USW00003029","2001","35.65708","-109.06028","2055.2","WINDOW ROCK AIRPORT, AZ US","       2.4","W","    135.7","","     135.7","W","        97","W","        32","W","         0","W","        11","W","       197","W","        16","W","       172","W","        11","W","","","","","","","  -23.9","W,0201,+","  14.7"," ,W,0913, ","   33.3","W,0729,+","-3.3","W,0909","-3.3","W,0909","-8.3","W,1011","-8.3","W,1011","-10.6","W,1119","-2.2","W,0615","-2.2","W,0615","-5.0","W,0424","-6.7","W,0331","-9.4","W,0315","","","","","    232.7"," ,W","      8.70","W","     17.95","W","     -0.56","W","       230","W","       250","W","      17.9","W","      23.7","W"
"USW00003029","2002","35.65708","-109.06028","2055.2","WINDOW ROCK AIRPORT, AZ US","       2.6","W","    111.2","","     111.2","W","        88","W","        37","W","         1","W","        13","W","       197","W","        13","W","       154","W","        18","W","","","","","","","  -24.4","W,1226, ","  31.0"," ,W,0910, ","   33.9","W,0701,+","0.0","W,0920","-5.6","W,1004","-5.6","W,1004","-8.9","W,1105","-8.9","W,1105","-1.7","W,0525","-5.6","W,0523","-5.6","W,0523","-6.7","W,0422","-8.9","W,0421","    3594.5","5","    3594.5","W","    272.3"," ,W","      8.23","W","     17.99","W","     -1.53","W","       230","W","       230","W","      19.7","W","      24.6","W"
"USW00003029","2003","35.65708","-109.06028","2055.2","WINDOW ROCK AIRPORT, AZ US","       2.6","W","    225.2","","     225.2","W","        63","W","        19","W","         2","W","         2","W","       196","W","         2","W","       166","W","        27","W","","","","","","","  -21.1","W,1228, ","  31.2"," ,W,0909, ","   36.7","W,0709, ","-0.6","W,0919","-5.0","W,1014","-5.0","W,1014","-8.3","W,1026","-10.6","W,1105","-0.6","W,0516","-3.3","W,0512","-6.1","W,0511","-7.8","W,0510","-8.9","W,0409","    3629.6","6","    3629.6","W","    207.5"," ,W","      9.65","W","     18.99","W","      0.32","W","       230","W","       200","W","      19.7","W","      24.6","W"
"USW00003029","2004","35.65708","-109.06028","2055.2","WINDOW ROCK AIRPORT, AZ US","       2.5","W","    105.6","","     105.6","W","        77","W","        31","W","         1","W","         3","W","       186","W","         9","W","       162","W","         9","W","","","","","","","  -22.2","W,0126, ","  36.8"," ,W,0929, ","   33.3","W,0712, ","-1.7","W,0922","-3.9","W,1014","-6.1","W,1023","-9.4","W,1102","-9.4","W,1102","-1.7","W,0531","-3.9","W,0514","-5.0","W,0501","-6.7","W,0330","-10.0","W,0301","    3390.8","8","    3390.8","W","    282.8"," ,W","      8.87","W","     17.69","W","      0.06","W","       250","W","       240","W","      19.2","W","      24.1","W"
"USW00003029","2005","35.65708","-109.06028","2055.2","WINDOW ROCK AIRPORT, AZ US","       2.5","B","    134.8","","     134.8","B","        90","B","        28","B","         2","B","         6","B","       185","B","         5","B","       161","B","        17","B","","","","","","","  -22.8","B,1208, ","  63.2"," ,B,0811, ","   36.1","B,0720,+","-1.1","B,0915","-2.2","B,0918","-5.0","B,1030","-7.2","B,1101","-9.4","B,1115","-0.6","W,0605","-4.4","W,0512","-4.4","W,0512","-7.2","W,0421","-8.9","W,0402","    3500.4","4","    3500.4","B","    335.5"," ,B","      9.29","B","     18.44","B","      0.14","B","       250","B","       240","B","      18.3","B","      24.1","B"
"USW00003029","2006","35.65708","-109.06028","2055.2","WINDOW ROCK AIRPORT, AZ US","","","","","","","","","","","","","","","","","","","","","","","        46"," ","         8"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003029","2007","35.65708","-109.06028","2055.2","WINDOW ROCK AIRPORT, AZ US","       2.4","W","    221.6","","     221.6","W","        78","W","        32","W","         0","W","         7","W","       204","W","        14","W","       170","W","        22","W","        66"," ","        10"," ","","","  -22.7","W,0202, ","  22.6"," ,W,0727, ","   36.1","W,0703,+","-0.5","W,0925","-7.1","W,1007","-7.1","W,1007","-7.1","W,1007","-9.3","W,1022","-1.6","W,0608","-2.7","W,0507","-5.5","W,0422","-8.2","W,0419","-10.5","W,0306","    3698.2","2","    3698.2","W","    318.2"," ,W","      9.10","W","     18.52","W","     -0.32","W","       240","W","       220","W","      20.6","W","      31.3","W"
"USW00003029","2008","35.65708","-109.06028","2055.2","WINDOW ROCK AIRPORT, AZ US","","","","","","","","","","","","","","","","","","","","","","","        66"," ","        10"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003029","2009","35.65708","-109.06028","2055.2","WINDOW ROCK AIRPORT, AZ US","       2.5","W","","","","","        71","W","        21","W","         0","W","","","","","","","","","","","        55"," ","        15"," ","","","","","  24.1"," ,W,0720, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    187.8"," ,W","","","","","","","       230","W","       240","W","      21.5","W","      29.5","W"
"USW00003029","2010","35.65708","-109.06028","2055.2","WINDOW ROCK AIRPORT, AZ US","","","","","","","","","","","","","","","","","","","","","","","        86"," ","        28"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003029","2011","35.65708","-109.06028","2055.2","WINDOW ROCK AIRPORT, AZ US","       2.6","W","","","","","        83","W","        34","W","         2","W","","","","","","","","","","","        75"," ","         9"," ","","","","","  41.4"," ,W,0801, ","","","","","","","","","","","","","","","","","","","","","","","    3571.9","9","    3571.9","W","    329.4"," ,W","","","","","","","       210","W","        90","W","      38.0","W","      58.1","W"
"USW00003029","2012","35.65708","-109.06028","2055.2","WINDOW ROCK AIRPORT, AZ US","       2.3","W","    203.0","","     203.0","W","        70","W","        24","W","         0","W","         6","W","       206","W","         6","W","       187","W","        19","W","        55"," ","         9"," ","","","  -23.2","W,1229, ","  23.6"," ,W,0802, ","   35.6","W,0621, ","0.0","W,1003","-3.2","W,1008","-4.9","W,1020","-7.1","W,1025","-10.5","W,1027","-1.6","W,0529","-3.8","W,0528","-4.9","W,0527","-7.1","W,0417","-9.3","W,0407","","","","","    211.8"," ,W","      9.35","W","     19.70","W","     -0.99","W","        90","W","       210","W","      18.3","W","      51.9","W"
"USW00003029","2013","35.65708","-109.06028","2055.2","WINDOW ROCK AIRPORT, AZ US","       2.4","W","    170.4","","     170.4","W","        69","W","        33","W","         0","W","        20","W","       212","W","        16","W","       150","W","        14","W","        62"," ","        14"," ","","","  -29.9","W,0115, ","  19.6"," ,W,0909, ","   36.7","W,0628, ","0.0","W,0923","-4.9","W,0928","-4.9","W,0928","-9.3","W,1006","-9.3","W,1006","-1.6","W,0601","-2.7","W,0521","-6.0","W,0504","-7.7","W,0503","-10.5","W,0424","    3766.6","6","    3766.6","W","    295.3"," ,W","      8.25","W","     17.82","W","     -1.33","W","       230","W","       100","W","      18.3","W","      48.3","W"
